comment,clean_text,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,actual_umux_dimension,predicted_umux_label,predicted_umux_dimension,is_correct,error_type,sentiment_category,vader_compound,umux_lite_score_1_7,rating,user,date,likes,label UMUX,label,vader_neg,vader_neu,vader_pos,umux_score_category,is_umux_relevant
sangat membantu,sangat bantu,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.4588,5.38,5.0,Arman Syah,2026-05-09 17:09:40,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.25,0.75,high,True
"sangat bagus sekali untuk masa tua saya, nanti nya",sangat bagus sekali masa tua nya,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.5267,5.58,5.0,Irwan Firmansyah,2026-05-09 16:47:48,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.469,0.531,high,True
semoga amanah ya saat prose pencairannya,moga amanah prose cair,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.1779,4.53,5.0,Tiffani Mega,2026-05-09 14:50:48,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.122,0.673,0.205,moderate,False
sangat baguss,sangat baguss,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5574,5.67,5.0,ramadhan rama,2026-05-09 12:33:39,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.217,0.783,high,False
apknya mantab banget,apknya mantap banget,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.7906,6.37,5.0,Rafif Rafa,2026-05-09 12:25:48,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.222,0.778,high,True
SANGAT BAGUS,sangat bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4404,5.32,5.0,Yohanes Aditya,2026-05-09 12:25:06,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
email saya kok GK terdaftar padahal sudah terdaftar,email kok tidak daftar padahal daftar,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,negative,-0.0772,3.77,3.0,David Bngka,2026-05-09 11:43:30,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.21,0.599,0.192,moderate,True
bagus karna bisa kita kontrol saldo nya,bagus karna bisa kontrol saldo nya,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,negative,-0.3612,2.92,5.0,DEK CAN,2026-05-09 11:26:56,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.412,0.588,0.0,low,True
tidak bisa melakukan pencairan kalau lupa nomor peserta bpjs ketenagakerjaan...telpon 175 ujung2 nya di persulit juga mna bayar lagi,tidak bisa laku cair kalau lupa nomor bpjs ketenagakerjaan telpon ujung nya sulit mna bayar,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.4215,5.26,3.0,Ridho Ahmad,2026-05-09 10:46:47,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
MantapnihhðŸ‘_x008d_ðŸ‘_x008d_,mantapnihh x d x d,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5267,5.58,4.0,Tagor Putra Sebayang,2026-05-09 07:45:52,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
terimakasih apl sangat mudah pelaksanaan apl nya,terimakasih apl sangat mudah laksana apl nya,1,1,3,Usefulness + Ease of Use,2,Ease of Use,False,actual_3_predicted_2,positive,0.4404,5.32,5.0,SALAMUDIN SALAM,2026-05-09 07:01:01,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
bagus banget,bagus banget,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5574,5.67,5.0,Darwo Darwo,2026-05-09 06:51:20,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.217,0.783,high,False
sangat baek,sangat baek,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5267,5.58,4.0,Mulya Wijaya,2026-05-09 06:33:00,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
good,good,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5574,5.67,4.0,Geby Anadra,2026-05-09 06:21:08,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.357,0.643,high,False
Bagus,bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4588,5.38,4.0,JAELANI JAELANI,2026-05-09 06:01:57,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
Sangat membantu & sistematis,sangat bantu sistematis,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.9623,6.89,5.0,Cz Ikha,2026-05-09 05:58:18,0.0,Relevan dengan P1 dan P3,3,0.0,0.303,0.697,high,True
"udah cape cape ngisi formulir, udah cape ngetik,udah cape ngumpulin berkas nya, salah sedikit langsung disuruh ke lapak asik terdekat,mantappp persulit aja uang mungil saya itu",udah cape cape ngisi formulir udah cape ngetik udah cape ngumpulin berkas nya salah sedikit langsung suruh lapak asik dekat mantappp sulit aja uang mungil,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.5423,5.63,5.0,Ibrhm,2026-05-09 05:45:40,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.588,0.412,high,True
"bagus,cepat",bagus cepat,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.5859,5.76,5.0,Abdul Azis,2026-05-09 05:16:47,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.284,0.075,0.642,high,True
luar biasa,luar biasa,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4215,5.26,5.0,Panca Sila,2026-05-09 05:03:22,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
Memuaskan,muas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4588,5.38,4.0,Isnani Nani,2026-05-09 04:35:05,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
bagus,bagus,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,negative,-0.5267,2.42,5.0,SS Sunardi,2026-05-09 03:21:50,0.0,Relevan dengan P1 (mudah digunakan),1,0.603,0.086,0.31,low,False
"saya terdaftar sebagai segmen BPU, tapi kok ketika di cek klaimnya PMI? ini bukan saya saja hampir 1 desa",daftar bagai segmen bpu kok cek klaim pmi bukan hampir desa,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.5267,5.58,3.0,Fathur Rosy,2026-05-09 03:06:09,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
sangat baik siippppp,sangat baik siippppp,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,negative,-0.7184,1.84,5.0,Dapur banda,2026-05-09 02:21:38,0.0,Relevan dengan P1 (mudah digunakan),1,0.593,0.278,0.13,low,False
sangat bagus,sangat bagus,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.1027,4.31,5.0,Cipta Rhj,2026-05-09 02:18:17,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.741,0.259,moderate,False
sangat membantu sekaliii,sangat bantu sekaliii,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.5859,5.76,5.0,Vina Aprilia,2026-05-09 02:16:32,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
sangat berguna buat kita kalo ada perlu,sangat guna buat kalo perlu,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.5267,5.58,5.0,Sawal shb,2026-05-09 02:06:07,0.0,Relevan dengan P1 dan P3,3,0.0,0.227,0.773,high,True
pelayanan bagus,layan bagus,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,neutral,0.0,4.0,5.0,Riya Khoiriyah,2026-05-09 01:53:05,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,1.0,0.0,moderate,True
saya tidak suka dan kurang suka karena percuma saja ada aplikasi tapi bukan mempermudah tapi mempersulit. padahal uang yang di klaim itu uang pribadi hasil keringat sendiri potongan dari gaji.kenapa sih hanya mau nge klaim mau ambil sisa jerih payah dari kerja kok di persulit. kenapa tidak langsung di permudah isi nomor rekening dan langsung transfer.apa kalian fikir nik ktp itu penipuan dan yang kedua nomor rekening juga penipuan.shrs ny dua itu sudah cukup untuk menjadi sah nya penerima upah,tidak suka kurang suka percuma aplikasi bukan mudah sulit padahal uang klaim uang pribadi hasil keringat sendiri potong gaji sih mau nge klaim mau ambil sisa jerih payah kerja kok sulit tidak langsung mudah isi nomor rekening langsung transfer apa kalian fikir nik ktp tipu nomor rekening tipu shrs ny cukup jadi sah nya terima upah,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.5859,5.76,1.0,Iwan Sari,2026-05-09 00:37:10,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
mudah,mudah,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.5267,5.58,5.0,Slamet Pajero,2026-05-09 00:30:50,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
sangat bagus,sangat bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4588,5.38,5.0,Yunita Maulidiya,2026-05-08 23:42:05,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
sangat bermanfaat sekali,sangat manfaat sekali,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4588,5.38,5.0,Dini Alisyah,2026-05-08 23:35:00,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.5,0.5,high,True
sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5267,5.58,5.0,Aswin Awing,2026-05-08 22:46:09,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,negative,-0.6705,1.99,5.0,Al yutika kurniansyah PKU,2026-05-08 22:45:16,0.0,Tidak relevan dengan pertanyaan manapun,0,1.0,0.0,0.0,low,True
sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5859,5.76,5.0,Toha Toha,2026-05-08 17:47:26,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
oke mantap,oke mantap,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5574,5.67,5.0,erwinsyah sianipar,2026-05-08 17:14:01,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.217,0.783,high,True
sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5423,5.63,5.0,Amar Khadapy,2026-05-08 16:23:20,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.222,0.778,high,True
sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4588,5.38,5.0,Asep Darwan,2026-05-08 16:17:39,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.25,0.75,high,True
sangat bagus,sangat bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,negative,-0.3818,2.85,5.0,Trisindenratan Tri,2026-05-08 15:40:35,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.256,0.581,0.163,low,False
sangat baik,sangat baik,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,negative,-0.2023,3.39,5.0,Sari Indra,2026-05-08 15:35:02,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.289,0.526,0.184,moderate,False
"kasih bintang 1 dulu,mohon perbaikannya biar kaya dulu 5 menit langsung cair",kasih bintang dulu mohon baik biar kaya dulu menit langsung cair,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_3_predicted_0,positive,0.5423,5.63,1.0,Elsaagnesasvianti 033,2026-05-08 12:44:39,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,False
Pelayanan cepat,layan cepat,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.4588,5.38,5.0,Muchoirul Figo,2026-05-08 10:02:11,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.25,0.75,high,True
sangat mantap,sangat mantap,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,5.0,Rofal Banda,2026-05-08 07:51:10,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,1.0,0.0,moderate,True
sering ngelek,sering ngelek,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.5859,5.76,5.0,Arief _512,2026-05-08 07:22:27,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
Alhamdulillah memudahkan,alhamdulillah mudah,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4588,5.38,5.0,Solihun,2026-05-08 06:30:15,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.25,0.75,high,False
susah pencairan online,susah cair online,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.5423,5.63,1.0,Kak Desi,2026-05-08 04:31:29,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.222,0.778,high,True
Sangat membantu dan bermanfaat.,sangat bantu manfaat,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.4215,5.26,5.0,Nur. com,2026-05-08 02:32:33,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
aplikasi ini luar biasa bisa cek iuran2 dan saldo,aplikasi luar biasa bisa cek iur saldo,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.5859,5.76,5.0,Irul Azzam,2026-05-08 01:57:48,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
Claim JHT lewat HP cepat bangetðŸ«¶,claim jht lewat hp cepat banget,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.8591,6.58,5.0,Emry Sapitri Saragih,2026-05-08 01:22:34,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.105,0.191,0.703,high,False
"buat apa ada aplikasi kalau apa2 tetap harus ke kantor cabang,validasi data fisik ke kantor.",buat apa aplikasi kalau apa tetap kantor cabang validasi data fisik kantor,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_3_predicted_0,positive,0.5423,5.63,1.0,Arveenza Travel,2026-05-07 22:54:34,0.0,Relevan dengan P1 dan P3,3,0.0,0.222,0.778,high,False
saya sangat puas dengan aplikasi JMO ini,sangat puas aplikasi jmo,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.4215,5.26,5.0,Yanki Aspalukita,2026-05-07 16:26:57,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
mohon untuk aplikasinya diperbaharui lagi setiap melakukan pengkinian data selalu gagal di foto biometrik. udah buka blokir di coba lagi tetap gagal.,mohon aplikasi baharu tiap laku kini data selalu gagal foto biometrik udah buka blokir coba tetap gagal,1,1,3,Usefulness + Ease of Use,2,Ease of Use,False,actual_3_predicted_2,neutral,0.0,4.0,2.0,jokson soit,2026-05-07 16:26:56,0.0,Relevan dengan P1 dan P3,3,0.0,1.0,0.0,moderate,True
cukuplah untuk membantu,cukup bantu,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.8519,6.56,5.0,Sudar Wanto (KANCIL),2026-05-07 10:55:22,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.07,0.93,high,True
sangat baik,sangat baik,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5859,5.76,5.0,Febrian,2026-05-07 10:46:10,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
mudah dan cepat,mudah cepat,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,neutral,0.0,4.0,4.0,Aji Yusron,2026-05-07 10:04:39,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,1.0,0.0,moderate,True
sangat memuakan,sangat mua,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5267,5.58,5.0,herman anantha,2026-05-07 09:51:20,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.469,0.531,high,True
Memberikan Pelayanan Yg Bagus,beri layan yg bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,neutral,-0.0258,3.92,5.0,M.Helmi,2026-05-07 09:36:28,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.24,0.48,0.279,moderate,False
aplikasi keres sangat membantu,aplikasi keres sangat bantu,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.8074,6.42,5.0,Heri Heriyanto (Herry),2026-05-07 09:33:00,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
good luck,good luck,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4215,5.26,5.0,Ahmad Gufron Sayuti,2026-05-07 09:32:54,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
sangat baguss,sangat baguss,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.5423,5.63,5.0,Ihsan Nudin,2026-05-07 08:38:44,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
sangat berguna,sangat guna,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.743,6.23,5.0,Ari Laryanto,2026-05-07 07:31:28,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.215,0.785,high,True
sangat bagus,sangat bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4215,5.26,5.0,made nastra,2026-05-07 07:14:10,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,False
makasih proses gampang,makasih proses gampang,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.5859,5.76,5.0,Ahmad Muzyahidin,2026-05-07 06:35:25,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
sangat cepat dan praktis,sangat cepat praktis,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_3_predicted_0,positive,0.5859,5.76,5.0,Loys Salelatu,2026-05-07 05:40:19,0.0,Relevan dengan P1 dan P3,3,0.0,0.513,0.487,high,False
"aplikasi tidak bisa login padahal sudah reset kata sandi juga tetap tidak bisa login, cuma mau lihat no BPJS ketenagakerjaan loh mau isi berkas lamaran kerja, via WhatsApp pandawa ga ada opsi untuk mencari tau nomor BPJS KETENAGAKERJAAN, sebegininya loh cari kerja susah di Indonesia semua di persulit, kantor elit via online sulit.",aplikasi tidak bisa login padahal reset kata sandi tetap tidak bisa login cuma mau lihat no bpjs ketenagakerjaan loh mau isi berkas lamar kerja via whatsapp pandawa tidak opsi cari tau nomor bpjs ketenagakerjaan begini loh cari kerja susah indonesia semua sulit kantor elit via online sulit,0,0,0,Tidak relevan dengan UMUX-Lite,3,Usefulness + Ease of Use,False,actual_0_predicted_3,positive,0.9001,6.7,1.0,Den Bagus Bima Yudha,2026-05-07 05:25:15,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.455,0.545,high,True
good sangat membantu,good sangat bantu,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.5267,5.58,5.0,Ahmad Fazri,2026-05-07 05:21:59,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
"makin hari makin ribet aja sistem nya , susah kali untuk pencairan sekarang , ke kantor ambil nomor antrian 5 hari ke depan baru dapat pelayanan , udah dapat pelayanan nunggu sebulan lagi udah bisa pencairan dari aplikasi jmo katanya , tapi nyatanya masih aja belum bisa harus ada data yg harus di konfirmasi ke kantor lagi juga keteranganya , kurangi lah budaya lama itu , jaman makin hari udah makin maju , lu makin hari malah makin gajelas , "" kalau ada yg ribet ngapain yg gampang "" budaya konoha",makin hari makin ribet aja sistem nya susah kali cair sekarang kantor ambil nomor antri hari depan baru layan udah layan nunggu bulan udah bisa cair aplikasi jmo kata nyata aja belum bisa data yg konfirmasi kantor keteranganya kurang lah budaya lama jaman makin hari udah makin maju lu makin hari malah makin gajelas kalau yg ribet ngapain yg gampang budaya konoha,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.4404,5.32,1.0,Yoga Febrianda,2026-05-07 05:15:37,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
sangat membantu,sangat bantu,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.5574,5.67,5.0,Pandu Wibowo,2026-05-07 04:41:04,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.455,0.545,high,True
"baik,aman mantap pokoknya",baik aman mantap pokok,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,negative,-0.9325,1.2,5.0,Idamrezak Idam05,2026-05-07 04:35:01,0.0,Relevan dengan P1 (mudah digunakan),1,0.437,0.326,0.237,low,False
proses cepat n amanah,proses cepat n amanah,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_3_predicted_0,positive,0.5859,5.76,5.0,Angkora 07,2026-05-07 04:34:03,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,False
Sangat membantu buat kami yang tinggal di Pedalaman,sangat bantu buat tinggal,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.4404,5.32,5.0,budi tok89,2026-05-07 04:21:06,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True
sangat sangat membantu dan responnya cepat,sangat sangat bantu responnya cepat,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,neutral,0.0,4.0,5.0,Surya Gunawan,2026-05-07 03:25:01,0.0,Relevan dengan P1 dan P3,3,0.0,0.0,0.0,moderate,True
sangat bermanfaat,sangat manfaat,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,negative,-0.25,3.25,5.0,Idan Sadut,2026-05-07 03:24:16,0.0,Relevan dengan P1 dan P3,3,0.372,0.321,0.308,moderate,True
sangat membantu sekalibaik,sangat bantu sekalibaik,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.4215,5.26,5.0,Erwin Abdillah,2026-05-07 03:15:15,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.263,0.737,high,True
mudah dlacak saldonya,mudah dlacak saldo,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,negative,-0.1139,3.66,5.0,2B_01AGAM ABDILLAH PRATAMA PRATAMA,2026-05-07 03:14:55,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.325,0.675,0.0,moderate,True
Sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4588,5.38,5.0,Gilar Iyank,2026-05-07 02:58:56,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
bermanfaat dan cepat,manfaat cepat,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4404,5.32,4.0,Ade Darman,2026-05-07 02:56:47,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
sangat puas,sangat puas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.9678,6.9,5.0,Humala Pasaribu,2026-05-07 02:46:20,0.0,Tidak relevan dengan pertanyaan manapun,0,0.047,0.473,0.479,high,True
proses cepat,proses cepat,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4939,5.48,5.0,Isak Lee,2026-05-07 02:39:18,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
"Mntap dgn adanya aplikasi JMO smngt mmbntu mmushkan kt ABG pngguna cek online fitur2 yg luar biasa,yg pntg kt BS slalu cek JHT kt brpa saldo yg kt punya,mntap,trimksh JMO",mntap dgn aplikasi jmo smngt mmbntu mmushkan kt abg pngguna cek online fitur yg luar biasa yg pntg kt bs slalu cek jht kt brpa saldo yg kt punya mntap trimksh jmo,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.5994,5.8,5.0,tomy hidayat,2026-05-07 02:12:08,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.38,0.62,high,True
