rating,user,date,comment,likes,label UMUX,label,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,clean_text,predicted_umux_label,predicted_umux_dimension,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_category,umux_lite_score_1_7,umux_score_category,is_umux_relevant
5.0,Cornelis Kollo Tadoe,2026-02-12 09:44:29,mantap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.802,positive,6.41,high,False
5.0,ASYROFUL RIJAL,2026-02-12 09:43:05,bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,0.0,0.0,neutral,4.0,moderate,False
5.0,Vina Silfiana,2026-02-12 09:42:36,"klaim jht, online pun mudah",0.0,Relevan dengan P1 dan P3,3,1,1,3,klaim jht online mudah,3,Usefulness + Ease of Use,0.0,0.303,0.697,0.7845,positive,6.35,high,True
5.0,Muhammad Irman,2026-02-12 09:41:06,ok,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4588,positive,5.38,high,False
5.0,Bu Minah,2026-02-12 09:16:49,cepat aplikasi JMO y bagus,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,cepat aplikasi jmo y bagus,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True
4.0,Leson Setiyawan,2026-02-12 09:07:11,baik,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,baik,0,Tidak relevan dengan UMUX-Lite,0.0,0.208,0.792,0.5859,positive,5.76,high,False
4.0,Kolik Dwi,2026-02-12 09:06:09,mudah,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mudah,2,Ease of Use,0.0,0.25,0.75,0.4588,positive,5.38,high,True
5.0,Rangga Nang,2026-02-12 09:02:00,sangat mudah,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat mudah,2,Ease of Use,0.333,0.397,0.27,-0.4215,negative,2.74,low,True
5.0,Arif1 Jeber12,2026-02-12 08:51:48,makasih bosku,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,makasih bos,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.5267,positive,5.58,high,False
5.0,Oman Ngong732,2026-02-12 08:40:10,permohonan untuk pengaduan mau buka blikiran gagal poto klaim,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mohon adu mau buka blikiran gagal poto klaim,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True
5.0,Lhank Ruslan,2026-02-12 08:35:02,bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.5267,positive,5.58,high,False
1.0,nur garudheya,2026-02-12 08:34:28,force close di poco f5 pro,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,force close poco f pro,2,Ease of Use,0.0,0.132,0.868,0.765,positive,6.29,high,True
5.0,Alfakir Dai,2026-02-12 08:31:20,bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus,0,Tidak relevan dengan UMUX-Lite,0.0,0.316,0.684,0.8957,positive,6.69,high,False
5.0,Agus Hermawan,2026-02-12 08:28:12,aplikasinya mudah di pahami,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi mudah paham,2,Ease of Use,0.643,0.357,0.0,-0.5574,negative,2.33,low,True
5.0,Pengguna Google,2026-02-12 08:26:53,"aplikasinya bagus.sangat membantu sékali,juga lebih mempermudah",0.0,Relevan dengan P1 dan P3,3,1,1,3,aplikasi bagus sangat bantu s kali lebih mudah,3,Usefulness + Ease of Use,0.0,0.147,0.853,0.7003,positive,6.1,high,True
1.0,salsa billa,2026-02-12 08:26:09,sering nge bug,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sering nge bug,2,Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True
5.0,Suroso Raharjo,2026-02-12 08:22:08,informasinya sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,informasi sangat bantu,1,Usefulness,0.0,0.417,0.583,0.6369,positive,5.91,high,True
5.0,Husen Batang,2026-02-12 08:12:06,👍,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4215,positive,5.26,high,False
5.0,ROHMAT SUTISNA,2026-02-12 08:05:54,pokoknya is the best,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,pokok is the best,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4588,positive,5.38,high,False
5.0,isrud sampeu,2026-02-12 08:03:34,nice,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,nice,0,Tidak relevan dengan UMUX-Lite,0.0,0.385,0.615,0.4939,positive,5.48,high,False
5.0,arif rizky,2026-02-12 08:03:16,baik,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,baik,0,Tidak relevan dengan UMUX-Lite,0.0,0.568,0.432,0.5859,positive,5.76,high,False
4.0,Linda Hidupa,2026-02-12 07:32:18,sangat muda di gunakan,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat muda guna,2,Ease of Use,0.0,0.122,0.878,0.802,positive,6.41,high,True
5.0,Iis Wahyuni,2026-02-12 07:27:09,ensk banget dengan apalikasi jmo lebih mudah,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,ensk banget apalikasi jmo lebih mudah,2,Ease of Use,0.099,0.901,0.0,-0.296,negative,3.11,moderate,True
5.0,Mugiono Mugi,2026-02-12 07:24:13,sangat bagus dan mantap 👍,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bagus mantap,1,Usefulness,0.0,0.676,0.324,0.7351,positive,6.21,high,True
1.0,Faisal Akbar,2026-02-12 07:12:01,"ga Ngerti lagi deh, Udh non aktif aja masih ada waktu Tunggu 1 BLN lagi. Di pake apa Kali Ini Duit. mau cairin tabungan sendiri aja harus Nunggu 2 bln",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,tidak ngerti deh udh non aktif aja waktu tunggu bln pake apa kali duit mau cairin tabung sendiri aja nunggu bln,0,Tidak relevan dengan UMUX-Lite,0.0,0.25,0.75,0.4588,positive,5.38,high,False
2.0,Dimas Mahardika,2026-02-12 07:06:02,"Tolong perbaiki sistem Lapak Asik, jikalau sudah membuat jadwal Wawancara dari jauh-jauh hari segera lakukan tepat waktu sesuai Jam nya.",0.0,Relevan dengan P1 dan P3,3,1,1,3,baik sistem lapak asik jikalau buat jadwal wawancara jauh jauh hari segera laku tepat waktu sesuai jam nya,3,Usefulness + Ease of Use,0.0,0.217,0.783,0.5574,positive,5.67,high,True
5.0,Nelly Kusnendar,2026-02-12 07:05:45,lumayan baik,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,lumayan baik,0,Tidak relevan dengan UMUX-Lite,0.194,0.388,0.417,0.3182,positive,4.95,moderate,False
5.0,Niko dewi,2026-02-12 07:01:17,sangat membantu,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu,1,Usefulness,0.567,0.304,0.129,-0.8885,negative,1.33,low,True
5.0,M.Rifaldy Chaerul,2026-02-12 07:00:35,aplikasi ini saat ini bekerja dengan baik beda dengan tahun sebelumnya Tks.,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi kerja baik beda tahun belum tks,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True
1.0,Kai Watson,2026-02-12 06:45:49,mau nyariin aja susah banget muter-muter terus sinyal bagus tetap aja ga bisa,1.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mau nyariin aja susah banget muter muter terus sinyal bagus tetap aja tidak bisa,2,Ease of Use,0.0,0.217,0.783,0.5574,positive,5.67,high,True
5.0,Audrey Agit,2026-02-12 06:42:07,mantap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.3818,positive,5.15,high,False
5.0,Pretty Pretty,2026-02-12 06:30:50,Sangat membantu,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True
5.0,Sunardi Nardi,2026-02-12 06:24:54,cek saldo bpjs,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,cek saldo bpjs,0,Tidak relevan dengan UMUX-Lite,0.0,0.549,0.451,0.8126,positive,6.44,high,False
5.0,Didi Akmadi,2026-02-12 06:21:50,bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4588,positive,5.38,high,False
4.0,Cijeruk city12,2026-02-12 06:19:06,tolong adakan menu buat upload Poto di aplikasi ini biar mudah dan gampang buat bukti,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,adakan menu buat upload poto aplikasi biar mudah gampang buat bukti,2,Ease of Use,0.361,0.41,0.23,-0.3818,negative,2.85,low,True
5.0,Widi Gunawan,2026-02-12 06:11:46,baik,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,baik,0,Tidak relevan dengan UMUX-Lite,0.0,0.217,0.783,0.802,positive,6.41,high,False
1.0,Cefi Firmansyah,2026-02-12 06:10:58,ga bisa login ga bisa di pencet logi login ny...,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa login tidak bisa pencet log login ny,2,Ease of Use,0.0,0.625,0.375,0.6369,positive,5.91,high,True
5.0,Wit Nayokoh,2026-02-12 06:09:46,"sangat bagus sekali,dan memudahkan",0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bagus sekali mudah,3,Usefulness + Ease of Use,0.278,0.417,0.306,-0.3818,negative,2.85,low,True
5.0,Syahrul Ramadhan,2026-02-12 06:04:04,biar bintar yang berbicara the best lah pokok nya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,biar bintar bicara the best lah pokok nya,1,Usefulness,0.0,0.0,1.0,0.5423,positive,5.63,high,True
3.0,Jose Juliman Manalu,2026-02-12 06:01:32,"eror dalam pengkinian data, diarahkan untuk update aplikasi padahal aplikasinya sudah yang paling update",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,error kini data arah update aplikasi padahal aplikasi paling update,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True
5.0,Rajiman Rajiman,2026-02-12 06:01:03,cepat,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,cepat,0,Tidak relevan dengan UMUX-Lite,0.0,1.0,0.0,0.0,neutral,4.0,moderate,False
5.0,Alham Jinan,2026-02-12 05:59:17,mntaaap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mntaaap,0,Tidak relevan dengan UMUX-Lite,0.139,0.57,0.291,0.34,positive,5.02,high,False
5.0,Frian RMU,2026-02-12 05:43:16,mantaaaaaaaaaaaaaapppppp Surantapppppppp 👍,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantaaaaaaaaaaaaaapppppp surantapppppppp,0,Tidak relevan dengan UMUX-Lite,0.0,0.1,0.9,0.8402,positive,6.52,high,False
1.0,Anto Anida,2026-02-12 05:40:51,aplikasinya tidak bisa digunakan. tiap mau login slalu mental.pdhl pasword sudah bener,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi tidak bisa guna tiap mau login slalu mental pdhl pasword bener,2,Ease of Use,0.0,0.645,0.355,0.296,positive,4.89,moderate,True
5.0,Hilda Wati,2026-02-12 05:35:15,"mantap, & midah diakses, bagus",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mantap midah akses bagus,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4404,positive,5.32,high,False
5.0,yuastomi tomi,2026-02-12 05:29:17,Terima kasih atas pelayanan nya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,terima kasih atas layan nya,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True
5.0,Fajar idzoo,2026-02-12 05:21:59,good,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,good,0,Tidak relevan dengan UMUX-Lite,0.0,0.128,0.872,0.9274,positive,6.78,high,False
5.0,fadli alfarizi,2026-02-12 05:19:16,sipppp,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sipppp,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4404,positive,5.32,high,False
5.0,Is de Peskim,2026-02-12 05:18:03,aplikasi ininsangat membantu dan mudah di gunakan. terimakasih,0.0,Relevan dengan P1 dan P3,3,1,1,3,aplikasi ininsangat bantu mudah guna terimakasih,3,Usefulness + Ease of Use,0.478,0.217,0.304,-0.2023,negative,3.39,moderate,True
5.0,Reggi Hadiyatna,2026-02-12 05:16:38,good,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,good,0,Tidak relevan dengan UMUX-Lite,0.0,0.086,0.914,0.8225,positive,6.47,high,False
1.0,Muhammad Royhan,2026-02-12 05:15:46,tidak bisa dibuka,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa buka,2,Ease of Use,0.0,0.0,1.0,0.5423,positive,5.63,high,True
5.0,Amir Mahmud,2026-02-12 05:15:41,mempermudah akses informasi serta layanan tentang BPJS ketenagakerjaan 🙏,0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah akses informasi layan bpjs ketenagakerjaan,3,Usefulness + Ease of Use,0.393,0.357,0.25,-0.2023,negative,3.39,moderate,True
5.0,Aldian Cute,2026-02-12 05:06:59,bermanfaat,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,manfaat,1,Usefulness,0.0,0.0,1.0,0.5423,positive,5.63,high,True
1.0,mufthi Fauzi Efrizal,2026-02-12 05:02:57,Tidak bisa diklik login,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa klik login,2,Ease of Use,0.0,0.337,0.663,0.8689,positive,6.61,high,True
3.0,indra sigit,2026-02-12 05:00:48,bermanfaat,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,manfaat,1,Usefulness,0.0,0.588,0.412,0.5423,positive,5.63,high,True
5.0,SASKEH,2026-02-12 04:58:34,"prosesnya cepat buat ngeklaim jht, lewat kantor BPJS dan pelayanannya cepat dan ramah",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,proses cepat buat ngeklaim jht lewat kantor bpjs layan cepat ramah,2,Ease of Use,0.0,0.089,0.911,0.8481,positive,6.54,high,True
5.0,Aris Clasic,2026-02-12 04:53:45,semoga bermanfaat buat keluarga saya untuk anak sekolah..,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,moga manfaat buat keluarga anak sekolah,0,Tidak relevan dengan UMUX-Lite,0.0,0.256,0.744,0.4404,positive,5.32,high,False
5.0,Andis ajjah,2026-02-12 04:49:37,sangat mempermudah pencairan uang bpjs,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat mudah cair uang bpjs,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True
5.0,Majlis Dzikir FathulKaromah,2026-02-12 04:43:33,good job,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,good job,0,Tidak relevan dengan UMUX-Lite,0.0,0.192,0.808,0.4939,positive,5.48,high,False
5.0,M Yunus,2026-02-12 04:43:00,bgus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bgus,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,0.0,0.0,neutral,4.0,moderate,False
5.0,Markus mas Mas,2026-02-12 04:42:44,oke bisa di buka,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,oke bisa buka,0,Tidak relevan dengan UMUX-Lite,0.0,0.208,0.792,0.5859,positive,5.76,high,False
5.0,Agus Nadi,2026-02-12 04:40:00,ok,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.5267,positive,5.58,high,False
5.0,Nuramin Amin,2026-02-12 04:36:56,mantap infokan,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap info,0,Tidak relevan dengan UMUX-Lite,0.07,0.233,0.696,0.9201,positive,6.76,high,False
5.0,Muchlis aja,2026-02-12 04:27:15,bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus,0,Tidak relevan dengan UMUX-Lite,0.646,0.354,0.0,-0.8074,negative,1.58,low,False
5.0,Indra Wahyu,2026-02-12 04:27:10,"proses klaim JHT sangat cepat dan instan, benar-benar memudahkan proses klaim tanpa harus datang ke kantor BPJS",0.0,Relevan dengan P1 dan P3,3,1,1,3,proses klaim jht sangat cepat instan benar benar mudah proses klaim tanpa datang kantor bpjs,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True
1.0,Fernando Nata,2026-02-12 04:20:27,"Bobrok, aplikasi punya pemerintah memang aneh",0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bobrok aplikasi punya perintah memang aneh,0,Tidak relevan dengan UMUX-Lite,0.0,0.485,0.515,0.6486,positive,5.95,high,False
5.0,Adi Gani,2026-02-12 04:15:51,mantap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,0.0,0.0,neutral,4.0,moderate,False
5.0,Andres Arakiau,2026-02-12 04:15:50,sangat bermanfaat sekali untuk pakai aplikasi ini kasih 5 bintang 🌟🌟🌟🌟🌟,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat sekali pakai aplikasi kasih bintang,1,Usefulness,0.0,0.25,0.75,0.4588,positive,5.38,high,True
5.0,jas wadi,2026-02-12 04:13:30,ok,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.5267,positive,5.58,high,False
5.0,Asmal mardi000 Asmal mardi000,2026-02-12 04:11:41,sangat baik,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sangat baik,0,Tidak relevan dengan UMUX-Lite,0.0,0.084,0.916,0.872,positive,6.62,high,False
5.0,Siti Adawiyah Fahma,2026-02-12 04:09:58,bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus,0,Tidak relevan dengan UMUX-Lite,0.565,0.435,0.0,-0.6369,negative,2.09,low,False
5.0,Nino Syahidin,2026-02-12 03:56:10,proses pendaftaran peserta sangat mudah dan cepat🤲🙏,0.0,Relevan dengan P1 dan P3,3,1,1,3,proses daftar sangat mudah cepat,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True
4.0,Dandi Bim,2026-02-12 03:53:40,aneh ko ga bisa log in,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aneh ko tidak bisa log in,2,Ease of Use,0.279,0.18,0.541,0.7003,positive,6.1,high,True
5.0,Barlay Nicolas,2026-02-12 03:49:16,mantap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap,0,Tidak relevan dengan UMUX-Lite,0.0,0.306,0.694,0.7783,positive,6.33,high,False
5.0,Ridwan Septiyadi,2026-02-12 03:48:52,"sangat puas proses cepat sekali dan juga tidak ribet sama sekali, terbaik",0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat puas proses cepat sekali tidak ribet sama sekali baik,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True
5.0,Mu Hari,2026-02-12 03:46:47,alhamdulillah aplikasi nya sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,alhamdulillah aplikasi nya sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True
5.0,Hanes Hulu902,2026-02-12 03:46:08,👍,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,,0,Tidak relevan dengan UMUX-Lite,0.169,0.423,0.408,0.3612,positive,5.08,high,False
3.0,Suharni,2026-02-12 03:30:34,mantap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap,0,Tidak relevan dengan UMUX-Lite,0.269,0.609,0.122,-0.1769,negative,3.47,moderate,False
1.0,Es Cendol Durian,2026-02-12 03:29:32,pelayanan di kantor cabang kota Tebingtinggi. tidak sesuai SOP. pengikinian data harus menunggu 5 hari kerja?! coba tunjukkan SOP mana? mempersulit peserta BPJS ketenagakerjaan yang ingin mengklaim di BPJS ketenagakerjaan. viral dulu mungkin ya..,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,layan kantor cabang kota tebingtinggi tidak sesuai sop pengikinian data tunggu hari kerja coba tunjuk sop mana sulit bpjs ketenagakerjaan klaim bpjs ketenagakerjaan viral dulu mungkin,3,Usefulness + Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True
4.0,agus subekti,2026-02-12 03:20:04,saya ingin pengkinian data tapi muncul 1 no bpjs yg bukan milik saya.. ada kah solusi nya?,0.0,Relevan dengan P1 dan P3,3,1,1,3,kini data muncul no bpjs yg bukan milik solusi nya,2,Ease of Use,0.0,0.256,0.744,0.4404,positive,5.32,high,True
5.0,Elbert Imanueloctavianristeruw,2026-02-12 03:18:35,sangat bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sangat bagus,0,Tidak relevan dengan UMUX-Lite,0.0,0.213,0.787,0.5719,positive,5.72,high,False
5.0,Adi Nara,2026-02-12 03:13:50,good job👍👌,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,good job,0,Tidak relevan dengan UMUX-Lite,0.0,0.274,0.726,0.6486,positive,5.95,high,False
4.0,Andika wangsit,2026-02-12 03:06:53,semoga lancar,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,moga lancar,0,Tidak relevan dengan UMUX-Lite,0.0,0.208,0.792,0.5859,positive,5.76,high,False
5.0,Anthony Girsang,2026-02-12 03:04:36,proses nya sangat cepat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,proses nya sangat cepat,1,Usefulness,0.0,0.213,0.787,0.5719,positive,5.72,high,True
5.0,Desri Sugianto,2026-02-12 03:02:41,mantap pak,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap pak,0,Tidak relevan dengan UMUX-Lite,0.0,1.0,0.0,0.0,neutral,4.0,moderate,False
5.0,Asep Asep,2026-02-12 02:55:56,sangat puas,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat puas,1,Usefulness,0.556,0.37,0.074,-0.8779,negative,1.37,low,True
5.0,Diky Rahmad Putra Santoso,2026-02-12 02:44:02,mantepp,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantepp,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.5859,positive,5.76,high,False
1.0,Tanoeh Rencoeng,2026-02-12 02:40:26,"Parah Bener ini apk jmo nya, gak bisa di buka sama sekali. Kacau !👎",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,parah bener aplikasi jmo nya tidak bisa buka sama sekali kacau,2,Ease of Use,0.0,0.246,0.754,0.8481,positive,6.54,high,True
5.0,roni antonius,2026-02-12 02:37:56,mantap,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mantap,0,Tidak relevan dengan UMUX-Lite,0.333,0.463,0.204,-0.5859,negative,2.24,low,False
5.0,Jaka Id,2026-02-12 02:25:39,"bagus aplikasinya dan sangat membantu, terima kasih",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bagus aplikasi sangat bantu terima kasih,1,Usefulness,0.0,0.25,0.75,0.4588,positive,5.38,high,True
1.0,Madnabook Book,2026-02-12 02:20:36,aplikasi sudah di instal malah tidak bisa di buka loading saja berjamjam akhirnya tidak jadi padahal kita pengen juga mau cek setoran kita,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi instal malah tidak bisa buka loading berjamjam akhir tidak jadi padahal ken mau cek setor,2,Ease of Use,0.0,0.233,0.767,0.5106,positive,5.53,high,True
4.0,Arik Nugraha,2026-02-12 02:20:04,cukup baik,0.0,Relevan dengan P1 dan P3,3,1,1,3,cukup baik,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,0.0,0.0,neutral,4.0,moderate,False
5.0,Eko Mugo,2026-02-12 02:19:34,sangat responsif,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat responsif,0,Tidak relevan dengan UMUX-Lite,0.0,0.581,0.419,0.5574,positive,5.67,high,False
5.0,Soffi Neng,2026-02-12 02:13:44,ok,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,,0,Tidak relevan dengan UMUX-Lite,0.0,0.217,0.783,0.5574,positive,5.67,high,False
5.0,Yudha Melyy,2026-02-12 02:13:08,sangat membantu sekali ad aplikasi jmo,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu sekali ad aplikasi jmo,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True
5.0,Sutriana,2026-02-12 02:11:52,sangat membantu.,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.1027,positive,4.31,moderate,True
5.0,Dana Dwi,2026-02-12 02:06:31,pelayanan cepat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,layan cepat,2,Ease of Use,0.0,0.256,0.744,0.4404,positive,5.32,high,True
5.0,Pengguna Google,2026-02-12 02:01:46,BPJS ok,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bpjs,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.4588,positive,5.38,high,False
5.0,martua lumban batu,2026-02-12 01:54:20,good la,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,good la,0,Tidak relevan dengan UMUX-Lite,0.357,0.476,0.167,-0.3818,negative,2.85,low,False
5.0,Hikmatul Akhsan,2026-02-12 01:50:11,baik,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,baik,0,Tidak relevan dengan UMUX-Lite,0.0,0.0,1.0,0.5859,positive,5.76,high,False
1.0,aang chaki,2026-02-12 01:45:56,"di klik masuk gx bisa"" aneh apk ini",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,klik masuk gx bisa aneh aplikasi,2,Ease of Use,0.21,0.286,0.505,0.4767,positive,5.43,high,True
5.0,Sigit Ernis,2026-02-12 01:38:59,mudah,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mudah,2,Ease of Use,0.0,0.2,0.8,0.7906,positive,6.37,high,True
5.0,Ayira kesya Kesya,2026-02-12 01:36:14,proses LBH cepat TDK membuang waktu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,proses lbh cepat tidak buang waktu,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True
5.0,wais kurniadi,2026-02-12 01:35:04,terimakasih BPJS TK salam sukses,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,terimakasih bpjs tk salam sukses,0,Tidak relevan dengan UMUX-Lite,0.0,1.0,0.0,0.0,neutral,4.0,moderate,False
